sample_id,node_id,lat,lon,basin,target_date,window_start,window_end,label,severity,purpose,event_id,chip_half_km,tabular_key
S001956,GIN_GAL,6.089,80.221,Gin,2022-10-01,2022-09-25,2022-10-07,0,none,dry_negative,,3.2,GIN_GAL_2022-10-01
S001957,KAL_RAT,6.683,80.4,Kalu,2019-09-09,2019-09-03,2019-09-15,0,none,dry_negative,,3.2,KAL_RAT_2019-09-09
S001958,BAT_VAL,7.921,81.531,Batticaloa,2020-06-18,2020-06-12,2020-06-24,0,none,dry_negative,,3.2,BAT_VAL_2020-06-18
S001959,KAL_BAL,6.652,80.698,Kalu,2021-08-11,2021-08-05,2021-08-17,0,none,dry_negative,,3.2,KAL_BAL_2021-08-11
S001960,BAT_ERA,7.771,81.601,Batticaloa,2024-03-18,2024-03-12,2024-03-24,0,none,dry_negative,,3.2,BAT_ERA_2024-03-18
S001961,BAT_BAT,7.717,81.7,Batticaloa,2019-09-09,2019-09-03,2019-09-15,0,none,dry_negative,,3.2,BAT_BAT_2019-09-09
S001962,ATT_VEY,7.155,80.061,AttanagaluOya,2019-02-02,2019-01-27,2019-02-08,0,none,dry_negative,,3.2,ATT_VEY_2019-02-02
S001963,GIN_BAD,6.171,80.19,Gin,2016-10-12,2016-10-06,2016-10-18,0,none,dry_negative,,3.2,GIN_BAD_2016-10-12
S001964,MHO_MOU,7.301,79.833,MahaOya,2019-07-20,2019-07-14,2019-07-26,0,none,dry_negative,,3.2,MHO_MOU_2019-07-20
S001965,MAH_VIC,7.241,80.781,Mahaweli,2019-03-30,2019-03-24,2019-04-05,0,none,dry_negative,,3.2,MAH_VIC_2019-03-30
S001966,NIL_PIT,6.3,80.552,Nilwala,2018-03-19,2018-03-13,2018-03-25,0,none,dry_negative,,3.2,NIL_PIT_2018-03-19
S001967,MHO_GIR,7.331,80.121,MahaOya,2018-02-26,2018-02-20,2018-03-04,0,none,dry_negative,,3.2,MHO_GIR_2018-02-26
S001968,MHO_MOU,7.301,79.833,MahaOya,2024-02-02,2024-01-27,2024-02-08,0,none,dry_negative,,3.2,MHO_MOU_2024-02-02
S001969,MAH_PER,7.271,80.598,Mahaweli,2016-07-24,2016-07-18,2016-07-30,0,none,dry_negative,,3.2,MAH_PER_2016-07-24
S001970,NIL_AKU,6.101,80.481,Nilwala,2022-01-02,2021-12-27,2022-01-08,0,none,dry_negative,,3.2,NIL_AKU_2022-01-02
S001971,BAT_BAT,7.717,81.7,Batticaloa,2023-08-12,2023-08-06,2023-08-18,0,none,dry_negative,,3.2,BAT_BAT_2023-08-12
S001972,YAN_HOR,8.551,80.881,YanOya,2020-03-15,2020-03-09,2020-03-21,0,none,dry_negative,,3.2,YAN_HOR_2020-03-15
S001973,COL_KOL,6.933,79.891,ColomboMetro,2024-10-09,2024-10-03,2024-10-15,0,none,dry_negative,,3.2,COL_KOL_2024-10-09
S001974,KAL_BUL,6.66,80.19,Kalu,2024-04-20,2024-04-14,2024-04-26,0,none,dry_negative,,3.2,KAL_BUL_2024-04-20
S001975,BAT_ERA,7.771,81.601,Batticaloa,2015-08-23,2015-08-17,2015-08-29,0,none,dry_negative,,3.2,BAT_ERA_2015-08-23
S001976,ATT_GAM,7.092,79.994,AttanagaluOya,2020-06-24,2020-06-18,2020-06-30,0,none,dry_negative,,3.2,ATT_GAM_2020-06-24
S001977,MHO_MOU,7.301,79.833,MahaOya,2017-07-23,2017-07-17,2017-07-29,0,none,dry_negative,,3.2,MHO_MOU_2017-07-23
S001978,GAL_AMP,7.291,81.671,GalOya,2018-01-27,2018-01-21,2018-02-02,0,none,dry_negative,,3.2,GAL_AMP_2018-01-27
S001979,GAL_ING,7.2,81.5,GalOya,2021-09-10,2021-09-04,2021-09-16,0,none,dry_negative,,3.2,GAL_ING_2021-09-10
S001980,ATT_GAM,7.092,79.994,AttanagaluOya,2021-03-11,2021-03-05,2021-03-17,0,none,dry_negative,,3.2,ATT_GAM_2021-03-11
S001981,WAL_AMB,6.121,81.021,Walawe,2022-03-10,2022-03-04,2022-03-16,0,none,dry_negative,,3.2,WAL_AMB_2022-03-10
S001982,WAL_EMB,6.343,80.851,Walawe,2020-10-17,2020-10-11,2020-10-23,0,none,dry_negative,,3.2,WAL_EMB_2020-10-17
S001983,KAL_BUL,6.66,80.19,Kalu,2020-05-16,2020-05-10,2020-05-22,0,none,dry_negative,,3.2,KAL_BUL_2020-05-16
S001984,GIN_NEL,6.423,80.293,Gin,2016-02-22,2016-02-16,2016-02-28,0,none,dry_negative,,3.2,GIN_NEL_2016-02-22
S001985,MAL_ANU,8.351,80.401,MalwathuOya,2018-07-28,2018-07-22,2018-08-03,0,none,dry_negative,,3.2,MAL_ANU_2018-07-28
S001986,WAL_AMB,6.121,81.021,Walawe,2020-07-12,2020-07-06,2020-07-18,0,none,dry_negative,,3.2,WAL_AMB_2020-07-12
S001987,GAL_ING,7.2,81.5,GalOya,2023-07-25,2023-07-19,2023-07-31,0,none,dry_negative,,3.2,GAL_ING_2023-07-25
S001988,MHO_GIR,7.331,80.121,MahaOya,2023-08-04,2023-07-29,2023-08-10,0,none,dry_negative,,3.2,MHO_GIR_2023-08-04
S001989,NIL_PIT,6.3,80.552,Nilwala,2023-08-12,2023-08-06,2023-08-18,0,none,dry_negative,,3.2,NIL_PIT_2023-08-12
S001990,MAL_ANU,8.351,80.401,MalwathuOya,2019-06-15,2019-06-09,2019-06-21,0,none,dry_negative,,3.2,MAL_ANU_2019-06-15
S001991,YAN_HOR,8.551,80.881,YanOya,2022-10-19,2022-10-13,2022-10-25,0,none,dry_negative,,3.2,YAN_HOR_2022-10-19
S001992,KLA_ELA,8.151,79.851,KalaOya,2018-09-22,2018-09-16,2018-09-28,0,none,dry_negative,,3.2,KLA_ELA_2018-09-22
S001993,MAH_NUW,6.949,80.782,Mahaweli,2022-01-12,2022-01-06,2022-01-18,0,none,dry_negative,,3.2,MAH_NUW_2022-01-12
S001994,ATT_GAM,7.092,79.994,AttanagaluOya,2020-02-11,2020-02-05,2020-02-17,0,none,dry_negative,,3.2,ATT_GAM_2020-02-11
S001995,KEL_AVI,6.954,80.211,Kelani,2017-04-08,2017-04-02,2017-04-14,0,none,dry_negative,,3.2,KEL_AVI_2017-04-08
S001996,KEL_UP,6.831,80.616,Kelani,2017-02-21,2017-02-15,2017-02-27,0,none,dry_negative,,3.2,KEL_UP_2017-02-21
S001997,MAL_ANU,8.351,80.401,MalwathuOya,2019-04-24,2019-04-18,2019-04-30,0,none,dry_negative,,3.2,MAL_ANU_2019-04-24
S001998,WAL_AMB,6.121,81.021,Walawe,2016-11-10,2016-11-04,2016-11-16,0,none,dry_negative,,3.2,WAL_AMB_2016-11-10
S001999,GAL_ING,7.2,81.5,GalOya,2023-04-19,2023-04-13,2023-04-25,0,none,dry_negative,,3.2,GAL_ING_2023-04-19
S002000,MAH_KAN,7.291,80.635,Mahaweli,2016-04-16,2016-04-10,2016-04-22,0,none,dry_negative,,3.2,MAH_KAN_2016-04-16
S002001,NIL_AKU,6.101,80.481,Nilwala,2020-07-04,2020-06-28,2020-07-10,0,none,dry_negative,,3.2,NIL_AKU_2020-07-04
S002002,BAT_BAT,7.717,81.7,Batticaloa,2023-08-19,2023-08-13,2023-08-25,0,none,dry_negative,,3.2,BAT_BAT_2023-08-19
S002003,ATT_GAM,7.092,79.994,AttanagaluOya,2021-04-14,2021-04-08,2021-04-20,0,none,dry_negative,,3.2,ATT_GAM_2021-04-14
S002004,KEL_AVI,6.954,80.211,Kelani,2022-05-11,2022-05-05,2022-05-17,0,none,dry_negative,,3.2,KEL_AVI_2022-05-11
S002005,GAL_AMP,7.291,81.671,GalOya,2016-09-07,2016-09-01,2016-09-13,0,none,dry_negative,,3.2,GAL_AMP_2016-09-07
S002006,GIN_THA,6.331,80.331,Gin,2021-08-05,2021-07-30,2021-08-11,0,none,dry_negative,,3.2,GIN_THA_2021-08-05
S002007,MAH_MHY,7.331,81.001,Mahaweli,2017-07-04,2017-06-28,2017-07-10,0,none,dry_negative,,3.2,MAH_MHY_2017-07-04
S002008,GIN_THA,6.331,80.331,Gin,2020-03-10,2020-03-04,2020-03-16,0,none,dry_negative,,3.2,GIN_THA_2020-03-10
S002009,MHO_MOU,7.301,79.833,MahaOya,2023-04-13,2023-04-07,2023-04-19,0,none,dry_negative,,3.2,MHO_MOU_2023-04-13
S002010,MAH_KAN,7.291,80.635,Mahaweli,2024-04-30,2024-04-24,2024-05-06,0,none,dry_negative,,3.2,MAH_KAN_2024-04-30
S002011,DED_KUR,7.487,80.362,DeduruOya,2019-09-09,2019-09-03,2019-09-15,0,none,dry_negative,,3.2,DED_KUR_2019-09-09
S002012,KAL_BAL,6.652,80.698,Kalu,2020-09-15,2020-09-09,2020-09-21,0,none,dry_negative,,3.2,KAL_BAL_2020-09-15
S002013,MAH_MAN,7.921,81.101,Mahaweli,2017-07-07,2017-07-01,2017-07-13,0,none,dry_negative,,3.2,MAH_MAN_2017-07-07
S002014,BAT_ERA,7.771,81.601,Batticaloa,2019-04-18,2019-04-12,2019-04-24,0,none,dry_negative,,3.2,BAT_ERA_2019-04-18
S002015,MAH_PER,7.271,80.598,Mahaweli,2016-07-16,2016-07-10,2016-07-22,0,none,dry_negative,,3.2,MAH_PER_2016-07-16
S002016,KAL_AGA,6.535,80.15,Kalu,2018-03-19,2018-03-13,2018-03-25,0,none,dry_negative,,3.2,KAL_AGA_2018-03-19
S002017,BAT_BAT,7.717,81.7,Batticaloa,2015-07-03,2015-06-27,2015-07-09,0,none,dry_negative,,3.2,BAT_BAT_2015-07-03
S002018,MAL_MAN,8.951,79.951,MalwathuOya,2024-07-27,2024-07-21,2024-08-02,0,none,dry_negative,,3.2,MAL_MAN_2024-07-27
S002019,DED_CHI,7.576,79.797,DeduruOya,2016-07-11,2016-07-05,2016-07-17,0,none,dry_negative,,3.2,DED_CHI_2016-07-11
S002020,KEL_UP,6.831,80.616,Kelani,2023-04-13,2023-04-07,2023-04-19,0,none,dry_negative,,3.2,KEL_UP_2023-04-13
S002021,GIN_GAL,6.089,80.221,Gin,2016-09-08,2016-09-02,2016-09-14,0,none,dry_negative,,3.2,GIN_GAL_2016-09-08
S002022,GAL_AMP,7.291,81.671,GalOya,2022-05-23,2022-05-17,2022-05-29,0,none,dry_negative,,3.2,GAL_AMP_2022-05-23
S002023,NIL_PIT,6.3,80.552,Nilwala,2015-04-06,2015-03-31,2015-04-12,0,none,dry_negative,,3.2,NIL_PIT_2015-04-06
S002024,DED_CHI,7.576,79.797,DeduruOya,2019-06-15,2019-06-09,2019-06-21,0,none,dry_negative,,3.2,DED_CHI_2019-06-15
S002025,ATT_GAM,7.092,79.994,AttanagaluOya,2018-02-08,2018-02-02,2018-02-14,0,none,dry_negative,,3.2,ATT_GAM_2018-02-08
S002026,ATT_GAM,7.092,79.994,AttanagaluOya,2021-04-09,2021-04-03,2021-04-15,0,none,dry_negative,,3.2,ATT_GAM_2021-04-09
S002027,KAL_BUL,6.66,80.19,Kalu,2020-10-25,2020-10-19,2020-10-31,0,none,dry_negative,,3.2,KAL_BUL_2020-10-25
S002028,KIR_TIS,6.281,81.281,KirindiOya,2019-10-04,2019-09-28,2019-10-10,0,none,dry_negative,,3.2,KIR_TIS_2019-10-04
S002029,KLA_ELA,8.151,79.851,KalaOya,2019-07-24,2019-07-18,2019-07-30,0,none,dry_negative,,3.2,KLA_ELA_2019-07-24
S002030,MAH_VIC,7.241,80.781,Mahaweli,2022-03-28,2022-03-22,2022-04-03,0,none,dry_negative,,3.2,MAH_VIC_2022-03-28
S002031,MHO_MOU,7.301,79.833,MahaOya,2015-03-21,2015-03-15,2015-03-27,0,none,dry_negative,,3.2,MHO_MOU_2015-03-21
S002032,KLA_ELA,8.151,79.851,KalaOya,2019-09-04,2019-08-29,2019-09-10,0,none,dry_negative,,3.2,KLA_ELA_2019-09-04
S002033,GIN_BAD,6.171,80.19,Gin,2019-03-06,2019-02-28,2019-03-12,0,none,dry_negative,,3.2,GIN_BAD_2019-03-06
S002034,BAT_VAL,7.921,81.531,Batticaloa,2022-05-16,2022-05-10,2022-05-22,0,none,dry_negative,,3.2,BAT_VAL_2022-05-16
S002035,KEL_RUW,7.041,80.251,Kelani,2020-03-22,2020-03-16,2020-03-28,0,none,dry_negative,,3.2,KEL_RUW_2020-03-22
S002036,KEL_HAN,6.902,80.082,Kelani,2019-06-15,2019-06-09,2019-06-21,0,none,dry_negative,,3.2,KEL_HAN_2019-06-15
S002037,MAH_MAN,7.921,81.101,Mahaweli,2019-07-31,2019-07-25,2019-08-06,0,none,dry_negative,,3.2,MAH_MAN_2019-07-31
S002038,NIL_AKU,6.101,80.481,Nilwala,2023-08-01,2023-07-26,2023-08-07,0,none,dry_negative,,3.2,NIL_AKU_2023-08-01
S002039,MAH_POL,7.94,81.001,Mahaweli,2017-06-28,2017-06-22,2017-07-04,0,none,dry_negative,,3.2,MAH_POL_2017-06-28
S002040,MAL_ANU,8.351,80.401,MalwathuOya,2018-07-02,2018-06-26,2018-07-08,0,none,dry_negative,,3.2,MAL_ANU_2018-07-02
S002041,KAL_RAT,6.683,80.4,Kalu,2020-03-07,2020-03-01,2020-03-13,0,none,dry_negative,,3.2,KAL_RAT_2020-03-07
S002042,KIR_TIS,6.281,81.281,KirindiOya,2022-06-16,2022-06-10,2022-06-22,0,none,dry_negative,,3.2,KIR_TIS_2022-06-16
S002043,GAL_AMP,7.291,81.671,GalOya,2016-04-22,2016-04-16,2016-04-28,0,none,dry_negative,,3.2,GAL_AMP_2016-04-22
S002044,DED_KUR,7.487,80.362,DeduruOya,2020-02-26,2020-02-20,2020-03-03,0,none,dry_negative,,3.2,DED_KUR_2020-02-26
S002045,DED_WAR,7.621,80.231,DeduruOya,2017-10-08,2017-10-02,2017-10-14,0,none,dry_negative,,3.2,DED_WAR_2017-10-08
S002046,COL_KOL,6.933,79.891,ColomboMetro,2017-03-20,2017-03-14,2017-03-26,0,none,dry_negative,,3.2,COL_KOL_2017-03-20
S002047,YAN_HOR,8.551,80.881,YanOya,2017-10-24,2017-10-18,2017-10-30,0,none,dry_negative,,3.2,YAN_HOR_2017-10-24
S002048,WAL_EMB,6.343,80.851,Walawe,2019-08-04,2019-07-29,2019-08-10,0,none,dry_negative,,3.2,WAL_EMB_2019-08-04
S002049,KEL_AVI,6.954,80.211,Kelani,2023-06-19,2023-06-13,2023-06-25,0,none,dry_negative,,3.2,KEL_AVI_2023-06-19
S002050,MAL_MAN,8.951,79.951,MalwathuOya,2017-01-14,2017-01-08,2017-01-20,0,none,dry_negative,,3.2,MAL_MAN_2017-01-14
S002051,DED_WAR,7.621,80.231,DeduruOya,2017-07-14,2017-07-08,2017-07-20,0,none,dry_negative,,3.2,DED_WAR_2017-07-14
S002052,COL_KOT,6.888,79.901,ColomboMetro,2016-04-02,2016-03-27,2016-04-08,0,none,dry_negative,,3.2,COL_KOT_2016-04-02
S002053,KAL_AGA,6.535,80.15,Kalu,2019-01-15,2019-01-09,2019-01-21,0,none,dry_negative,,3.2,KAL_AGA_2019-01-15
S002054,KAL_KLT,6.583,79.96,Kalu,2019-06-05,2019-05-30,2019-06-11,0,none,dry_negative,,3.2,KAL_KLT_2019-06-05
S002055,MAH_POL,7.94,81.001,Mahaweli,2023-08-13,2023-08-07,2023-08-19,0,none,dry_negative,,3.2,MAH_POL_2023-08-13
S002056,KEL_KIT,6.989,80.412,Kelani,2019-05-11,2019-05-05,2019-05-17,0,none,dry_negative,,3.2,KEL_KIT_2019-05-11
S002057,GAL_ING,7.2,81.5,GalOya,2019-04-11,2019-04-05,2019-04-17,0,none,dry_negative,,3.2,GAL_ING_2019-04-11
S002058,KEL_HAN,6.902,80.082,Kelani,2017-10-04,2017-09-28,2017-10-10,0,none,dry_negative,,3.2,KEL_HAN_2017-10-04
S002059,KAL_KLT,6.583,79.96,Kalu,2017-03-18,2017-03-12,2017-03-24,0,none,dry_negative,,3.2,KAL_KLT_2017-03-18
S002060,KLA_ELA,8.151,79.851,KalaOya,2018-09-12,2018-09-06,2018-09-18,0,none,dry_negative,,3.2,KLA_ELA_2018-09-12
S002061,MAH_NUW,6.949,80.782,Mahaweli,2023-06-29,2023-06-23,2023-07-05,0,none,dry_negative,,3.2,MAH_NUW_2023-06-29
S002062,KAL_AGA,6.535,80.15,Kalu,2019-05-29,2019-05-23,2019-06-04,0,none,dry_negative,,3.2,KAL_AGA_2019-05-29
S002063,KEL_HAN,6.902,80.082,Kelani,2021-02-14,2021-02-08,2021-02-20,0,none,dry_negative,,3.2,KEL_HAN_2021-02-14
S002064,GIN_BAD,6.171,80.19,Gin,2024-03-08,2024-03-02,2024-03-14,0,none,dry_negative,,3.2,GIN_BAD_2024-03-08
S002065,MAL_ANU,8.351,80.401,MalwathuOya,2020-06-08,2020-06-02,2020-06-14,0,none,dry_negative,,3.2,MAL_ANU_2020-06-08
S002066,GIN_THA,6.331,80.331,Gin,2019-07-05,2019-06-29,2019-07-11,0,none,dry_negative,,3.2,GIN_THA_2019-07-05
S002067,KLA_ELA,8.151,79.851,KalaOya,2020-08-06,2020-07-31,2020-08-12,0,none,dry_negative,,3.2,KLA_ELA_2020-08-06
S002068,COL_KOL,6.933,79.891,ColomboMetro,2023-08-01,2023-07-26,2023-08-07,0,none,dry_negative,,3.2,COL_KOL_2023-08-01
S002069,BAT_ERA,7.771,81.601,Batticaloa,2024-08-01,2024-07-26,2024-08-07,0,none,dry_negative,,3.2,BAT_ERA_2024-08-01
S002070,NIL_AKU,6.101,80.481,Nilwala,2022-04-10,2022-04-04,2022-04-16,0,none,dry_negative,,3.2,NIL_AKU_2022-04-10
S002071,KEL_KAD,6.933,79.983,Kelani,2024-04-13,2024-04-07,2024-04-19,0,none,dry_negative,,3.2,KEL_KAD_2024-04-13
S002072,BAT_BAT,7.717,81.7,Batticaloa,2016-06-19,2016-06-13,2016-06-25,0,none,dry_negative,,3.2,BAT_BAT_2016-06-19
S002073,ATT_JAE,7.074,79.892,AttanagaluOya,2023-05-28,2023-05-22,2023-06-03,0,none,dry_negative,,3.2,ATT_JAE_2023-05-28
S002074,ATT_GAM,7.092,79.994,AttanagaluOya,2019-03-06,2019-02-28,2019-03-12,0,none,dry_negative,,3.2,ATT_GAM_2019-03-06
S002075,KIR_TIS,6.281,81.281,KirindiOya,2017-06-05,2017-05-30,2017-06-11,0,none,dry_negative,,3.2,KIR_TIS_2017-06-05
S002076,MAL_MAN,8.951,79.951,MalwathuOya,2018-04-20,2018-04-14,2018-04-26,0,none,dry_negative,,3.2,MAL_MAN_2018-04-20
S002077,KEL_UP,6.831,80.616,Kelani,2020-06-20,2020-06-14,2020-06-26,0,none,dry_negative,,3.2,KEL_UP_2020-06-20
S002078,GIN_GAL,6.089,80.221,Gin,2020-01-14,2020-01-08,2020-01-20,0,none,dry_negative,,3.2,GIN_GAL_2020-01-14
S002079,ATT_NIT,7.141,80.098,AttanagaluOya,2015-02-09,2015-02-03,2015-02-15,0,none,dry_negative,,3.2,ATT_NIT_2015-02-09
S002080,NIL_PIT,6.3,80.552,Nilwala,2016-07-16,2016-07-10,2016-07-22,0,none,dry_negative,,3.2,NIL_PIT_2016-07-16
S002081,KAL_KLT,6.583,79.96,Kalu,2017-03-04,2017-02-26,2017-03-10,0,none,dry_negative,,3.2,KAL_KLT_2017-03-04
S002082,MAH_POL,7.94,81.001,Mahaweli,2022-06-11,2022-06-05,2022-06-17,0,none,dry_negative,,3.2,MAH_POL_2022-06-11
S002083,WAL_UDA,6.441,80.881,Walawe,2020-02-17,2020-02-11,2020-02-23,0,none,dry_negative,,3.2,WAL_UDA_2020-02-17
S002084,ATT_GAM,7.092,79.994,AttanagaluOya,2018-01-02,2017-12-27,2018-01-08,0,none,dry_negative,,3.2,ATT_GAM_2018-01-02
S002085,MAH_PER,7.271,80.598,Mahaweli,2018-04-04,2018-03-29,2018-04-10,0,none,dry_negative,,3.2,MAH_PER_2018-04-04
S002086,DED_WAR,7.621,80.231,DeduruOya,2017-01-07,2017-01-01,2017-01-13,0,none,dry_negative,,3.2,DED_WAR_2017-01-07
S002087,KEL_KIT,6.989,80.412,Kelani,2023-07-13,2023-07-07,2023-07-19,0,none,dry_negative,,3.2,KEL_KIT_2023-07-13
S002088,COL_KOT,6.888,79.901,ColomboMetro,2016-04-28,2016-04-22,2016-05-04,0,none,dry_negative,,3.2,COL_KOT_2016-04-28
S002089,MAL_ANU,8.351,80.401,MalwathuOya,2020-04-15,2020-04-09,2020-04-21,0,none,dry_negative,,3.2,MAL_ANU_2020-04-15
S002090,ATT_VEY,7.155,80.061,AttanagaluOya,2022-05-07,2022-05-01,2022-05-13,0,none,dry_negative,,3.2,ATT_VEY_2022-05-07
S002091,KEL_RUW,7.041,80.251,Kelani,2018-03-20,2018-03-14,2018-03-26,0,none,dry_negative,,3.2,KEL_RUW_2018-03-20
S002092,KEL_AVI,6.954,80.211,Kelani,2023-06-10,2023-06-04,2023-06-16,0,none,dry_negative,,3.2,KEL_AVI_2023-06-10
S002093,KEL_RUW,7.041,80.251,Kelani,2016-12-22,2016-12-16,2016-12-28,0,none,dry_negative,,3.2,KEL_RUW_2016-12-22
S002094,DED_CHI,7.576,79.797,DeduruOya,2016-03-16,2016-03-10,2016-03-22,0,none,dry_negative,,3.2,DED_CHI_2016-03-16
S002095,MAH_MAN,7.921,81.101,Mahaweli,2018-07-23,2018-07-17,2018-07-29,0,none,dry_negative,,3.2,MAH_MAN_2018-07-23
S002096,NIL_URA,6.231,80.601,Nilwala,2024-04-15,2024-04-09,2024-04-21,0,none,dry_negative,,3.2,NIL_URA_2024-04-15
S002097,BAT_ERA,7.771,81.601,Batticaloa,2021-07-29,2021-07-23,2021-08-04,0,none,dry_negative,,3.2,BAT_ERA_2021-07-29
S002098,MHO_MOU,7.301,79.833,MahaOya,2018-02-24,2018-02-18,2018-03-02,0,none,dry_negative,,3.2,MHO_MOU_2018-02-24
S002099,MAL_MAN,8.951,79.951,MalwathuOya,2018-09-26,2018-09-20,2018-10-02,0,none,dry_negative,,3.2,MAL_MAN_2018-09-26
S002100,ATT_VEY,7.155,80.061,AttanagaluOya,2016-10-22,2016-10-16,2016-10-28,0,none,dry_negative,,3.2,ATT_VEY_2016-10-22
S002101,KEL_HAN,6.902,80.082,Kelani,2022-02-24,2022-02-18,2022-03-02,0,none,dry_negative,,3.2,KEL_HAN_2022-02-24
S002102,KEL_RUW,7.041,80.251,Kelani,2022-10-01,2022-09-25,2022-10-07,0,none,dry_negative,,3.2,KEL_RUW_2022-10-01
S002103,KLA_ELA,8.151,79.851,KalaOya,2019-08-23,2019-08-17,2019-08-29,0,none,dry_negative,,3.2,KLA_ELA_2019-08-23
S002104,DED_WAR,7.621,80.231,DeduruOya,2016-02-21,2016-02-15,2016-02-27,0,none,dry_negative,,3.2,DED_WAR_2016-02-21
S002105,COL_KOL,6.933,79.891,ColomboMetro,2020-10-19,2020-10-13,2020-10-25,0,none,dry_negative,,3.2,COL_KOL_2020-10-19
S002106,MAH_PER,7.271,80.598,Mahaweli,2016-03-03,2016-02-26,2016-03-09,0,none,dry_negative,,3.2,MAH_PER_2016-03-03
S002107,ATT_JAE,7.074,79.892,AttanagaluOya,2021-02-11,2021-02-05,2021-02-17,0,none,dry_negative,,3.2,ATT_JAE_2021-02-11
S002108,MAH_MAN,7.921,81.101,Mahaweli,2019-08-16,2019-08-10,2019-08-22,0,none,dry_negative,,3.2,MAH_MAN_2019-08-16
S002109,ATT_VEY,7.155,80.061,AttanagaluOya,2020-07-03,2020-06-27,2020-07-09,0,none,dry_negative,,3.2,ATT_VEY_2020-07-03
S002110,KAL_BUL,6.66,80.19,Kalu,2019-04-27,2019-04-21,2019-05-03,0,none,dry_negative,,3.2,KAL_BUL_2019-04-27
S002111,KEL_HAN,6.902,80.082,Kelani,2019-06-28,2019-06-22,2019-07-04,0,none,dry_negative,,3.2,KEL_HAN_2019-06-28
S002112,MAH_POL,7.94,81.001,Mahaweli,2019-03-08,2019-03-02,2019-03-14,0,none,dry_negative,,3.2,MAH_POL_2019-03-08
S002113,KAL_BUL,6.66,80.19,Kalu,2024-04-24,2024-04-18,2024-04-30,0,none,dry_negative,,3.2,KAL_BUL_2024-04-24
S002114,COL_KOL,6.933,79.891,ColomboMetro,2024-02-05,2024-01-30,2024-02-11,0,none,dry_negative,,3.2,COL_KOL_2024-02-05
S002115,MAL_ANU,8.351,80.401,MalwathuOya,2018-05-14,2018-05-08,2018-05-20,0,none,dry_negative,,3.2,MAL_ANU_2018-05-14
S002116,WAL_AMB,6.121,81.021,Walawe,2021-10-17,2021-10-11,2021-10-23,0,none,dry_negative,,3.2,WAL_AMB_2021-10-17
S002117,COL_KOL,6.933,79.891,ColomboMetro,2023-01-24,2023-01-18,2023-01-30,0,none,dry_negative,,3.2,COL_KOL_2023-01-24
S002118,MAL_ANU,8.351,80.401,MalwathuOya,2019-06-30,2019-06-24,2019-07-06,0,none,dry_negative,,3.2,MAL_ANU_2019-06-30
S002119,BAT_ERA,7.771,81.601,Batticaloa,2020-06-02,2020-05-27,2020-06-08,0,none,dry_negative,,3.2,BAT_ERA_2020-06-02
S002120,MAL_ANU,8.351,80.401,MalwathuOya,2019-06-28,2019-06-22,2019-07-04,0,none,dry_negative,,3.2,MAL_ANU_2019-06-28
S002121,GIN_GAL,6.089,80.221,Gin,2022-01-14,2022-01-08,2022-01-20,0,none,dry_negative,,3.2,GIN_GAL_2022-01-14
S002122,COL_KOT,6.888,79.901,ColomboMetro,2019-05-13,2019-05-07,2019-05-19,0,none,dry_negative,,3.2,COL_KOT_2019-05-13
S002123,MHO_GIR,7.331,80.121,MahaOya,2019-04-15,2019-04-09,2019-04-21,0,none,dry_negative,,3.2,MHO_GIR_2019-04-15
S002124,MAH_VIC,7.241,80.781,Mahaweli,2019-09-14,2019-09-08,2019-09-20,0,none,dry_negative,,3.2,MAH_VIC_2019-09-14
S002125,BAT_ERA,7.771,81.601,Batticaloa,2023-06-29,2023-06-23,2023-07-05,0,none,dry_negative,,3.2,BAT_ERA_2023-06-29
S002126,COL_KOT,6.888,79.901,ColomboMetro,2016-04-07,2016-04-01,2016-04-13,0,none,dry_negative,,3.2,COL_KOT_2016-04-07
S002127,WAL_AMB,6.121,81.021,Walawe,2017-05-29,2017-05-23,2017-06-04,0,none,dry_negative,,3.2,WAL_AMB_2017-05-29
S002128,ATT_JAE,7.074,79.892,AttanagaluOya,2021-04-30,2021-04-24,2021-05-06,0,none,dry_negative,,3.2,ATT_JAE_2021-04-30
S002129,NIL_MAT,5.949,80.55,Nilwala,2021-08-24,2021-08-18,2021-08-30,0,none,dry_negative,,3.2,NIL_MAT_2021-08-24
S002130,KEL_HAN,6.902,80.082,Kelani,2024-03-30,2024-03-24,2024-04-05,0,none,dry_negative,,3.2,KEL_HAN_2024-03-30
S002131,KEL_HAN,6.902,80.082,Kelani,2019-01-12,2019-01-06,2019-01-18,0,none,dry_negative,,3.2,KEL_HAN_2019-01-12
S002132,GIN_THA,6.331,80.331,Gin,2022-05-13,2022-05-07,2022-05-19,0,none,dry_negative,,3.2,GIN_THA_2022-05-13
S002133,DED_WAR,7.621,80.231,DeduruOya,2021-04-06,2021-03-31,2021-04-12,0,none,dry_negative,,3.2,DED_WAR_2021-04-06
S002134,COL_KOL,6.933,79.891,ColomboMetro,2024-10-05,2024-09-29,2024-10-11,0,none,dry_negative,,3.2,COL_KOL_2024-10-05
S002135,KEL_RUW,7.041,80.251,Kelani,2022-01-31,2022-01-25,2022-02-06,0,none,dry_negative,,3.2,KEL_RUW_2022-01-31
S002136,BAT_VAL,7.921,81.531,Batticaloa,2017-07-03,2017-06-27,2017-07-09,0,none,dry_negative,,3.2,BAT_VAL_2017-07-03
